,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
916,Riley Park,49.24787023510459,-123.10327913356612,Neptoon Records,49.2531553,-123.1009257,Music Store
917,Riley Park,49.24787023510459,-123.10327913356612,Vancouver Curling Club,49.24428421266781,-123.1072770273055,Athletics & Sports
918,Riley Park,49.24787023510459,-123.10327913356612,PRADO Cafe + Kitchen,49.24739423942353,-123.0900500832999,Coffee Shop
919,Riley Park,49.24787023510459,-123.10327913356612,The Main,49.24748429220927,-123.1009960334379,Pub
920,Riley Park,49.24787023510459,-123.10327913356612,Yugo Restaurant,49.247488,-123.101384,Japanese Restaurant
921,Riley Park,49.24787023510459,-123.10327913356612,Liberty Bakery,49.251862,-123.101084,Bakery
922,Riley Park,49.24787023510459,-123.10327913356612,The Reef,49.247992312965266,-123.10093699262111,Caribbean Restaurant
923,Riley Park,49.24787023510459,-123.10327913356612,Nomad,49.24988994885973,-123.10082521717382,Restaurant
924,Riley Park,49.24787023510459,-123.10327913356612,Dream Sushi Japanese Restaurant,49.245837,-123.101362,Japanese Restaurant
925,Riley Park,49.24787023510459,-123.10327913356612,Vancouver Special,49.25272835809802,-123.10092287735144,Furniture / Home Store
926,Riley Park,49.24787023510459,-123.10327913356612,Riley Park,49.241959205155275,-123.10486514503415,Playground
927,Riley Park,49.24787023510459,-123.10327913356612,Shoppers Drug Mart,49.255461,-123.101746,Pharmacy
928,Riley Park,49.24787023510459,-123.10327913356612,Don’t Argue Pizzeria,49.25630535933002,-123.10112215927529,Pizza Place
929,Riley Park,49.24787023510459,-123.10327913356612,JJ Bean,49.24672480186115,-123.09038085277781,Coffee Shop
930,Riley Park,49.24787023510459,-123.10327913356612,Sweet Revenge,49.24812873708557,-123.1010009341972,Dessert Shop
931,Riley Park,49.24787023510459,-123.10327913356612,Egg And Company,49.247128,-123.09035,Breakfast Spot
932,Riley Park,49.24787023510459,-123.10327913356612,ANAF vetrans Taurus unit 298 main st,49.25013511446693,-123.10119861287009,Bar
933,Riley Park,49.24787023510459,-123.10327913356612,Little Mountain Gallery,49.24813122258118,-123.10160624381385,Art Gallery
934,Riley Park,49.24787023510459,-123.10327913356612,Buckets Ice Cream,49.255302,-123.101024,Ice Cream Shop
935,Riley Park,49.24787023510459,-123.10327913356612,Boiling Point,49.24829245486804,-123.10098305937446,Hotpot Restaurant
936,Riley Park,49.24787023510459,-123.10327913356612,Pho Quyen Restaurant,49.24986502637116,-123.08996909239023,Vietnamese Restaurant
937,Riley Park,49.24787023510459,-123.10327913356612,King's Chinese Cuisine,49.24477162359902,-123.1012092951719,Chinese Restaurant
938,Riley Park,49.24787023510459,-123.10327913356612,Hillcrest Rink,49.24403404195906,-123.10752129694274,Skating Rink
939,Riley Park,49.24787023510459,-123.10327913356612,Landmark Hot Pot House 春秋火鍋,49.24975945918286,-123.11551505197083,Chinese Restaurant
940,Riley Park,49.24787023510459,-123.10327913356612,Caffé Artigiano,49.24912091493139,-123.10100377095392,Café
941,Riley Park,49.24787023510459,-123.10327913356612,RBC Royal Bank,49.24897094282016,-123.10130254562768,Bank
942,Riley Park,49.24787023510459,-123.10327913356612,Ogenki Sushi,49.246276965530896,-123.10113677745645,Sushi Restaurant
943,Riley Park,49.24787023510459,-123.10327913356612,Blenz Coffee,49.24760790289025,-123.10098323903965,Coffee Shop
944,Riley Park,49.24787023510459,-123.10327913356612,Bob Likes Thai Food,49.25134221543956,-123.10099148488878,Thai Restaurant
945,Riley Park,49.24787023510459,-123.10327913356612,Chaise Lounge,49.24514107217828,-123.10122904084356,Lounge
946,Riley Park,49.24787023510459,-123.10327913356612,Organic Acres Market,49.25257001343051,-123.10099260831888,Grocery Store
947,Riley Park,49.24787023510459,-123.10327913356612,TD Canada Trust,49.25488283393185,-123.10165375471115,Bank
948,Riley Park,49.24787023510459,-123.10327913356612,Bows & Arrows Coffee,49.24766287077934,-123.08995616532658,Coffee Shop
949,Riley Park,49.24787023510459,-123.10327913356612,The French Table,49.25007269576479,-123.10094934115804,French Restaurant
950,Riley Park,49.24787023510459,-123.10327913356612,Splitz Grill,49.2471408234566,-123.10092481551521,Burger Joint
951,Riley Park,49.24787023510459,-123.10327913356612,Church's Chicken,49.25418126866776,-123.10112501770487,Fried Chicken Joint
952,Riley Park,49.24787023510459,-123.10327913356612,Cottage Bistro,49.244833393830206,-123.10117949041546,Lounge
953,Riley Park,49.24787023510459,-123.10327913356612,Nammos Estiatorio,49.24965421049751,-123.09014171496796,Greek Restaurant
954,Riley Park,49.24787023510459,-123.10327913356612,Nesters Market,49.2449549118305,-123.10139406499997,Grocery Store
955,Shaughnessy,49.246186248135594,-123.138781876976,Dragon Ball Tea House,49.24912633116664,-123.12771828289415,Bubble Tea Shop
956,Shaughnessy,49.246186248135594,-123.138781876976,Quilchena Park,49.24519378222783,-123.15121143638962,Park
957,Shaughnessy,49.246186248135594,-123.138781876976,The Maze at Van Dusen Gardens,49.23892040623138,-123.13666560410495,Garden
958,Shaughnessy,49.246186248135594,-123.138781876976,RBC Royal Bank,49.25057794766157,-123.12772403636484,Bank
959,Shaughnessy,49.246186248135594,-123.138781876976,Osaka Sushi,49.248559266878914,-123.12567416747574,Sushi Restaurant
960,Shaughnessy,49.246186248135594,-123.138781876976,Safeway King Edward,49.248445,-123.126561,Grocery Store
961,Shaughnessy,49.246186248135594,-123.138781876976,City1Cafe,49.248544531029744,-123.12556034231302,Malay Restaurant
962,Shaughnessy,49.246186248135594,-123.138781876976,Subway,49.25104564542015,-123.1273311551079,Sandwich Place
963,Shaughnessy,49.246186248135594,-123.138781876976,Devonshire Park,49.244960080288394,-123.13312686645962,Park
964,Shaughnessy,49.246186248135594,-123.138781876976,Purdys Chocolatier,49.242042037770766,-123.13630273072542,Chocolate Shop
965,Shaughnessy,49.246186248135594,-123.138781876976,Starbucks,49.24874480722499,-123.12663863109509,Coffee Shop
966,Shaughnessy,49.246186248135594,-123.138781876976,Luxury Supercar Weekend,49.23853359927627,-123.13287599283059,Garden
967,Shaughnessy,49.246186248135594,-123.138781876976,Angus Park,49.25483346521662,-123.13923245397743,Park
968,South Cambie,49.24745936156994,-123.12023451381829,Dragon Ball Tea House,49.24912633116664,-123.12771828289415,Bubble Tea Shop
969,South Cambie,49.24745936156994,-123.12023451381829,Queen Elizabeth Park,49.24156455524772,-123.11335520540814,Park
970,South Cambie,49.24745936156994,-123.12023451381829,Bloedel Floral Conservatory,49.242019035407715,-123.11371430099251,Garden
971,South Cambie,49.24745936156994,-123.12023451381829,Rackets & Runners,49.2511929539897,-123.1273001078185,Sporting Goods Shop
972,South Cambie,49.24745936156994,-123.12023451381829,Queen Elizabeth Botanical Gardens,49.24208103659882,-123.11357274557943,Garden
973,South Cambie,49.24745936156994,-123.12023451381829,Seasons in the Park,49.242021449294576,-123.11205523481718,Seafood Restaurant
974,South Cambie,49.24745936156994,-123.12023451381829,Lemonade Gluten Free Bakery,49.2551580971158,-123.11527588323533,Bakery
975,South Cambie,49.24745936156994,-123.12023451381829,Goma Sushi,49.25243381619314,-123.12738479979316,Sushi Restaurant
976,South Cambie,49.24745936156994,-123.12023451381829,Rain Or Shine,49.25513287020206,-123.11508058282249,Ice Cream Shop
977,South Cambie,49.24745936156994,-123.12023451381829,Walrus,49.25474085327603,-123.11497459581078,Furniture / Home Store
978,South Cambie,49.24745936156994,-123.12023451381829,Hillcrest Aquatic Centre,49.243953013428225,-123.10754747010733,Gym Pool
979,South Cambie,49.24745936156994,-123.12023451381829,BierCraft,49.255810712786875,-123.1152626182291,Belgian Restaurant
980,South Cambie,49.24745936156994,-123.12023451381829,Heather Park,49.25512292177379,-123.1219636587691,Park
981,South Cambie,49.24745936156994,-123.12023451381829,Park Theatre,49.25461433004826,-123.11480635147583,Movie Theater
982,South Cambie,49.24745936156994,-123.12023451381829,Queen Elizabeth Park Fountains,49.241568778672466,-123.11356131223909,Plaza
983,South Cambie,49.24745936156994,-123.12023451381829,Douglas Park & Playground,49.25313168807759,-123.12212281828921,Park
984,South Cambie,49.24745936156994,-123.12023451381829,TD Canada Trust,49.24867834613771,-123.12511870969502,Bank
985,South Cambie,49.24745936156994,-123.12023451381829,Landmark Hot Pot House 春秋火鍋,49.24975945918286,-123.11551505197083,Chinese Restaurant
986,South Cambie,49.24745936156994,-123.12023451381829,Xing Fu Tang,49.25454586668117,-123.11500290054555,Bubble Tea Shop
987,South Cambie,49.24745936156994,-123.12023451381829,JJ Bean,49.25515671412181,-123.11525796707687,Café
988,South Cambie,49.24745936156994,-123.12023451381829,Sorella,49.255493,-123.115365,Italian Restaurant
989,South Cambie,49.24745936156994,-123.12023451381829,Choices Markets,49.25441130152907,-123.11533237523172,Grocery Store
990,South Cambie,49.24745936156994,-123.12023451381829,New Town Bakery,49.25417900429028,-123.1150868522423,Bakery
991,South Cambie,49.24745936156994,-123.12023451381829,Starbucks,49.24504966074024,-123.12466754438205,Coffee Shop
992,South Cambie,49.24745936156994,-123.12023451381829,Osaka Sushi,49.248559266878914,-123.12567416747574,Sushi Restaurant
993,South Cambie,49.24745936156994,-123.12023451381829,Café Gloucester 告羅士打餐廳,49.25552810968816,-123.11504026018233,Chinese Restaurant
994,South Cambie,49.24745936156994,-123.12023451381829,City1Cafe,49.248544531029744,-123.12556034231302,Malay Restaurant
995,South Cambie,49.24745936156994,-123.12023451381829,RBC Royal Bank,49.25057794766157,-123.12772403636484,Bank
996,South Cambie,49.24745936156994,-123.12023451381829,Pho Xe Lua 24,49.25544757776883,-123.1150403871109,Vietnamese Restaurant
997,South Cambie,49.24745936156994,-123.12023451381829,Safeway King Edward,49.248445,-123.126561,Grocery Store
998,South Cambie,49.24745936156994,-123.12023451381829,The Best Neighbours Restaurant,49.25141589346419,-123.12737584040032,Greek Restaurant
999,South Cambie,49.24745936156994,-123.12023451381829,Starbucks,49.25408,-123.11491,Coffee Shop
1000,South Cambie,49.24745936156994,-123.12023451381829,Second Cup Coffee Co.,49.2450981,-123.1243667,Café
1001,South Cambie,49.24745936156994,-123.12023451381829,LuvCravings,49.249869904799205,-123.11523371072062,Dessert Shop
1002,South Cambie,49.24745936156994,-123.12023451381829,Las Tortas,49.255503836807506,-123.11524419036299,Mexican Restaurant
1003,South Cambie,49.24745936156994,-123.12023451381829,Viet House,49.254623,-123.115,Vietnamese Restaurant
1004,South Cambie,49.24745936156994,-123.12023451381829,Hillcrest Rink,49.24403404195906,-123.10752129694274,Skating Rink
1005,South Cambie,49.24745936156994,-123.12023451381829,Subway,49.25104564542015,-123.1273311551079,Sandwich Place
1006,South Cambie,49.24745936156994,-123.12023451381829,TD Canada Trust,49.25473315185421,-123.11557844281197,Bank
1007,South Cambie,49.24745936156994,-123.12023451381829,Tokyo John Sushi,49.255581708949705,-123.11520607478995,Sushi Restaurant
1008,South Cambie,49.24745936156994,-123.12023451381829,Tim Hortons,49.2494593,-123.1157448,Coffee Shop
1009,South Cambie,49.24745936156994,-123.12023451381829,Tim Hortons,49.24372983864441,-123.12478244304657,Coffee Shop
1010,South Cambie,49.24745936156994,-123.12023451381829,Corner 23,49.25003734409961,-123.11520658327838,Chinese Restaurant
1011,South Cambie,49.24745936156994,-123.12023451381829,Starbucks,49.24874480722499,-123.12663863109509,Coffee Shop
1012,South Cambie,49.24745936156994,-123.12023451381829,Mandarin Hong Kong Cafe 文華餐廳,49.24865556897875,-123.12529091973225,Cantonese Restaurant
1013,South Cambie,49.24745936156994,-123.12023451381829,Kim Express,49.248516453883674,-123.12555162986774,Vietnamese Restaurant
1014,South Cambie,49.24745936156994,-123.12023451381829,Trixi's Crepe & Coffeehaus,49.2557177129396,-123.11516430036258,Creperie
1015,South Cambie,49.24745936156994,-123.12023451381829,Thai Away Home,49.25571600989365,-123.11529707847522,Thai Restaurant
1016,South Cambie,49.24745936156994,-123.12023451381829,Celebration Pavillion,49.241243470812584,-123.1139591514321,Park
1017,Stanley Park,49.30115668104151,-123.1369322215284,Stanley Park Ghost Train,49.301638451045775,-123.13402065502882,Theme Park Ride / Attraction
1018,Stanley Park,49.30115668104151,-123.1369322215284,Stanley Park,49.302488447038236,-123.14171791076662,Park
1019,Stanley Park,49.30115668104151,-123.1369322215284,Stanley Park Pavillion,49.29950197621997,-123.13395117960575,Event Space
1020,Stanley Park,49.30115668104151,-123.1369322215284,Vancouver Aquarium,49.29980858660279,-123.13074433173433,Aquarium
1021,Stanley Park,49.30115668104151,-123.1369322215284,Stanley Park Miniature Train,49.30172213181889,-123.13391071573581,Theme Park Ride / Attraction
1022,Stanley Park,49.30115668104151,-123.1369322215284,Variety Kids Water Park in Stanley Park,49.30324731571609,-123.13068637470252,Water Park
1023,Stanley Park,49.30115668104151,-123.1369322215284,Stanley Park Harbourfront Seawall,49.29719336520892,-123.13067117445341,Waterfront
1024,Stanley Park,49.30115668104151,-123.1369322215284,Rose and Perennial Garden,49.29892991272131,-123.13568435234872,Garden
1025,Stanley Park,49.30115668104151,-123.1369322215284,Jellyfish Invasion @ Vancouver Aquarium,49.300444171600574,-123.1313298252069,Aquarium
1026,Stanley Park,49.30115668104151,-123.1369322215284,Vancouver Aquarium Cafe,49.29991997297037,-123.13093155701347,Café
1027,Stanley Park,49.30115668104151,-123.1369322215284,Malkin Bowl,49.29873887037261,-123.13348210480335,Music Venue
1028,Stanley Park,49.30115668104151,-123.1369322215284,Harbour Cruises,49.294721354876565,-123.13317132183025,Harbor / Marina
1029,Stanley Park,49.30115668104151,-123.1369322215284,4-D Experience,49.30070035545674,-123.13084477407357,Movie Theater
1030,Stanley Park,49.30115668104151,-123.1369322215284,Stanley's Park Bar & Grill,49.299586389480716,-123.13375189071294,Pub
1031,Stanley Park,49.30115668104151,-123.1369322215284,Girl in a Wetsuit,49.30265872816625,-123.12644157639808,Public Art
1032,Stanley Park,49.30115668104151,-123.1369322215284,Lost Lagoon Nature House,49.29442800457507,-123.13778586710666,Museum
1033,Stanley Park,49.30115668104151,-123.1369322215284,Lift,49.293611384692106,-123.12955075436804,Seafood Restaurant
1034,Stanley Park,49.30115668104151,-123.1369322215284,Brockton Oval,49.29928026251811,-123.12436747572782,Rugby Pitch
1035,Stanley Park,49.30115668104151,-123.1369322215284,Vancouver Aquarium Gift Shop,49.300747163851156,-123.1309246643045,Gift Shop
1036,Stanley Park,49.30115668104151,-123.1369322215284,Beaver Lake Trail,49.303439880742026,-123.13729763031006,Trail
1037,Stanley Park,49.30115668104151,-123.1369322215284,Wren Trail,49.302527,-123.142399,Trail
1038,Stanley Park,49.30115668104151,-123.1369322215284,Beaver Lake,49.305052560743455,-123.13825228088197,Lake
1039,Stanley Park,49.30115668104151,-123.1369322215284,Lumberman's Arch Cafe,49.302723,-123.13103,Fast Food Restaurant
1040,Stanley Park,49.30115668104151,-123.1369322215284,Ravine Trail,49.306488,-123.136227,Trail
1041,Stanley Park,49.30115668104151,-123.1369322215284,Propesct Point Picnic Site,49.303014,-123.146194,Park
1042,Stanley Park,49.30115668104151,-123.1369322215284,Empress of Japan Figurehead,49.302670358012996,-123.1264885406838,Sculpture Garden
1043,Stanley Park,49.30115668104151,-123.1369322215284,Lost Lagoon South on the Big Rock,49.29550909640895,-123.14607982850349,Garden
1044,Stanley Park,49.30115668104151,-123.1369322215284,Ted and Mary Greig Rhododendron Garden,49.293613057271656,-123.14307627235824,Garden
1045,Stanley Park,49.30115668104151,-123.1369322215284,Summer Live - Stanley Park,49.29887912797742,-123.1236637777363,Music Venue
1046,Strathcona,49.27884681337059,-123.09219388177922,Union Market,49.27737091116881,-123.0869886479093,Deli / Bodega
1047,Strathcona,49.27884681337059,-123.09219388177922,Phnom Penh,49.278517207129376,-123.09821389576176,Asian Restaurant
1048,Strathcona,49.27884681337059,-123.09219388177922,Finch’s Market,49.27856506956866,-123.09347305639957,Sandwich Place
1049,Strathcona,49.27884681337059,-123.09219388177922,The Pie Shoppe,49.27828611254065,-123.09710437545951,Pie Shop
1050,Strathcona,49.27884681337059,-123.09219388177922,The Mackenzie Room,49.283168461961814,-123.09491101676842,Restaurant
1051,Strathcona,49.27884681337059,-123.09219388177922,Kissa Tanto,49.28041177451172,-123.09813308998554,Japanese Restaurant
1052,Strathcona,49.27884681337059,-123.09219388177922,Matchstick Coffee Roasters,49.27862623093518,-123.09930253437061,Café
1053,Strathcona,49.27884681337059,-123.09219388177922,Harvest Community Foods,49.27759045212137,-123.0981680953266,Gourmet Shop
1054,Strathcona,49.27884681337059,-123.09219388177922,The Union,49.27770514385068,-123.09913336157084,Gastropub
1055,Strathcona,49.27884681337059,-123.09219388177922,Oyster Express,49.27930754674542,-123.09718433369585,Seafood Restaurant
1056,Strathcona,49.27884681337059,-123.09219388177922,Boxcar,49.276612892136015,-123.10007556961325,Bar
1057,Strathcona,49.27884681337059,-123.09219388177922,Pizzeria Farina,49.27663591048199,-123.09996736185782,Pizza Place
1058,Strathcona,49.27884681337059,-123.09219388177922,Bao Bei,49.27949123563031,-123.10059451157306,Chinese Restaurant
1059,Strathcona,49.27884681337059,-123.09219388177922,Keefer Bar,49.27952838897546,-123.10151373745491,Cocktail Bar
1060,Strathcona,49.27884681337059,-123.09219388177922,Juniper,49.279479907739606,-123.10037832259216,Restaurant
1061,Strathcona,49.27884681337059,-123.09219388177922,Dosanko,49.282645,-123.092255,Japanese Restaurant
1062,Strathcona,49.27884681337059,-123.09219388177922,Propaganda Coffee,49.280414949052975,-123.09912566124613,Coffee Shop
1063,Strathcona,49.27884681337059,-123.09219388177922,Railtown Cafe,49.284694,-123.095486,Café
1064,Strathcona,49.27884681337059,-123.09219388177922,Ask for Luigi,49.284156685889954,-123.0977255529763,Italian Restaurant
1065,Strathcona,49.27884681337059,-123.09219388177922,Treasure Green Tea Company,49.278556648075146,-123.09854507446289,Tea Room
1066,Strathcona,49.27884681337059,-123.09219388177922,MacLean Park,49.278808622251205,-123.08854579925537,Park
1067,Strathcona,49.27884681337059,-123.09219388177922,The Tuck Shoppe,49.27768066206117,-123.09865665979447,Sandwich Place
1068,Strathcona,49.27884681337059,-123.09219388177922,Virtuous Pie,49.279667038791565,-123.09979470660656,Pizza Place
1069,Strathcona,49.27884681337059,-123.09219388177922,iLoveKickboxing.com Vancouver,49.283143,-123.100976,Boxing Gym
1070,Strathcona,49.27884681337059,-123.09219388177922,Bestie,49.280517,-123.101972,German Restaurant
1071,Strathcona,49.27884681337059,-123.09219388177922,Strathcona Beer Company,49.281293522682624,-123.08511140358385,Brewery
1072,Strathcona,49.27884681337059,-123.09219388177922,Fortune Sound Club,49.28049417240908,-123.10079468627066,Nightclub
1073,Strathcona,49.27884681337059,-123.09219388177922,Strathcona Park,49.27518286982346,-123.08491945266724,Park
1074,Strathcona,49.27884681337059,-123.09219388177922,les amis du Fromage,49.28119885565908,-123.08624138349626,Cheese Shop
1075,Strathcona,49.27884681337059,-123.09219388177922,DALINA,49.278790353390626,-123.0999117087133,Café
1076,Strathcona,49.27884681337059,-123.09219388177922,Crackle Creme,49.277603748047,-123.09812745065301,Dessert Shop
1077,Strathcona,49.27884681337059,-123.09219388177922,Postmark Brewing,49.28431063614019,-123.09549454999889,Brewery
1078,Strathcona,49.27884681337059,-123.09219388177922,Cadeaux Bakery,49.283196997127355,-123.10043758523537,Bakery
1079,Strathcona,49.27884681337059,-123.09219388177922,Alibi Room,49.28414820892153,-123.10024239342974,Beer Bar
1080,Strathcona,49.27884681337059,-123.09219388177922,New Town Bakery & Restaurant,49.28042046714889,-123.10120452142614,Chinese Restaurant
1081,Strathcona,49.27884681337059,-123.09219388177922,Torafuku,49.27595120818572,-123.09981439849997,Asian Restaurant
1082,Strathcona,49.27884681337059,-123.09219388177922,Creekside Park,49.27464089217221,-123.10270119038174,Park
1083,Strathcona,49.27884681337059,-123.09219388177922,Cuchillo,49.283282973140565,-123.09803707518655,Latin American Restaurant
1084,Strathcona,49.27884681337059,-123.09219388177922,Birds & The Beets,49.283556275501816,-123.10293951840062,Café
1085,Strathcona,49.27884681337059,-123.09219388177922,La Casa Gelato,49.27692293801935,-123.0815486689666,Ice Cream Shop
1086,Strathcona,49.27884681337059,-123.09219388177922,Mamie Taylor's,49.27861088339537,-123.09804303492814,American Restaurant
1087,Strathcona,49.27884681337059,-123.09219388177922,Pazzo Chow,49.27931917928747,-123.10218114386798,Gourmet Shop
1088,Strathcona,49.27884681337059,-123.09219388177922,Long & McQuade Musical Instruments,49.271721708073194,-123.09616163030142,Music Store
1089,Strathcona,49.27884681337059,-123.09219388177922,Deacon's Corner,49.28403142274734,-123.09978033624108,Diner
1090,Strathcona,49.27884681337059,-123.09219388177922,Crab Park,49.28499020218214,-123.10132677802164,Park
1091,Strathcona,49.27884681337059,-123.09219388177922,Nelson the Seagull,49.28219993734314,-123.10427727194941,Breakfast Spot
1092,Strathcona,49.27884681337059,-123.09219388177922,Pidgin,49.28188770489053,-123.10431088457376,Asian Restaurant
1093,Strathcona,49.27884681337059,-123.09219388177922,Calabash Bistro,49.281057616388814,-123.1044182716507,Caribbean Restaurant
1094,Strathcona,49.27884681337059,-123.09219388177922,Sardine Can,49.28330295778747,-123.10353447365291,Tapas Restaurant
1095,Strathcona,49.27884681337059,-123.09219388177922,The Ramen Butcher,49.27858320801814,-123.09870519972866,Noodle House
1096,Strathcona,49.27884681337059,-123.09219388177922,Caffe di Beppe,49.28245877328112,-123.1043724319779,Café
1097,Strathcona,49.27884681337059,-123.09219388177922,La Mezcaleria (Gastown),49.28223641440353,-123.10279463758167,Mexican Restaurant
1098,Strathcona,49.27884681337059,-123.09219388177922,Mercedes-Benz Vancouver,49.27103588259581,-123.0919752103429,Auto Dealership
1099,Strathcona,49.27884681337059,-123.09219388177922,Back and Forth Bar,49.28216569901578,-123.1023786172931,Beer Bar
1100,Strathcona,49.27884681337059,-123.09219388177922,East Van Roasters,49.282178,-123.104417,Coffee Shop
1101,Strathcona,49.27884681337059,-123.09219388177922,KURIOS by Cirque du Soleil,49.276419936821505,-123.10392585404381,Circus
1102,Strathcona,49.27884681337059,-123.09219388177922,BAUHAUS,49.282620173483494,-123.10454567627528,German Restaurant
1103,Strathcona,49.27884681337059,-123.09219388177922,Maple Tree Square,49.283333942597146,-123.10409769323154,Plaza
1104,Strathcona,49.27884681337059,-123.09219388177922,The Brixton,49.27858414771572,-123.09933150307474,Café
1105,Strathcona,49.27884681337059,-123.09219388177922,The Diamond,49.28330621428268,-123.10411910641002,Lounge
1106,Strathcona,49.27884681337059,-123.09219388177922,Brickhouse Late Nite Bistro,49.27776855246173,-123.09949641962277,Dive Bar
1107,Strathcona,49.27884681337059,-123.09219388177922,Inventory Stockroom,49.28332130847157,-123.10346397144174,Boutique
1108,Strathcona,49.27884681337059,-123.09219388177922,Dr. Sun Yat-Sen Classical Chinese Garden,49.279638907372224,-123.10346290593307,Garden
1109,Strathcona,49.27884681337059,-123.09219388177922,Wilder Snail,49.27934564531905,-123.08733772787453,Coffee Shop
1110,Strathcona,49.27884681337059,-123.09219388177922,Upstairs at Campagnolo,49.27531439905926,-123.0998998537523,Bar
1111,Strathcona,49.27884681337059,-123.09219388177922,Pink Pearl,49.28075829388621,-123.08016071586893,Chinese Restaurant
1112,Strathcona,49.27884681337059,-123.09219388177922,Bodega on Main,49.27543034316423,-123.09987074011833,Tapas Restaurant
1113,Strathcona,49.27884681337059,-123.09219388177922,Rennie Collection at Wing Sang,49.28043661068937,-123.10312752974187,Art Gallery
1114,Strathcona,49.27884681337059,-123.09219388177922,Darby's Gastown,49.28147204990961,-123.1049969438841,Beer Bar
1115,Strathcona,49.27884681337059,-123.09219388177922,Hogan's Alley Cafe,49.277688786488106,-123.0971063749508,Café
1116,Strathcona,49.27884681337059,-123.09219388177922,Modern Bartender,49.28042865802662,-123.10381379899808,Food & Drink Shop
1117,Strathcona,49.27884681337059,-123.09219388177922,Kobob Burger,49.275491762010844,-123.099718883297,Korean Restaurant
1118,Strathcona,49.27884681337059,-123.09219388177922,Goldstone Bakery & Restaurant,49.279502804344794,-123.10115932052165,Chinese Restaurant
1119,Strathcona,49.27884681337059,-123.09219388177922,To Dine For,49.272207648845246,-123.09577314266012,Burger Joint
1120,Strathcona,49.27884681337059,-123.09219388177922,Luppolo Brewing Company,49.27690605329741,-123.0806421110846,Brewery
1121,Strathcona,49.27884681337059,-123.09219388177922,The Heatley,49.28109138662839,-123.0896288581965,Restaurant
1122,Strathcona,49.27884681337059,-123.09219388177922,Fat Mao,49.27861051916881,-123.09893432755447,Noodle House
1123,Strathcona,49.27884681337059,-123.09219388177922,Subway,49.282655621045215,-123.0857898973789,Sandwich Place
1124,Strathcona,49.27884681337059,-123.09219388177922,Astoria Pub,49.281294581902046,-123.08777687790301,Pub
1125,Strathcona,49.27884681337059,-123.09219388177922,Starbucks,49.28275,-123.08569,Coffee Shop
1126,Strathcona,49.27884681337059,-123.09219388177922,Starbucks,49.27103756920539,-123.08773228367329,Coffee Shop
1127,Strathcona,49.27884681337059,-123.09219388177922,Vancouver Flea Market,49.27147159869486,-123.08990456690529,Flea Market
1128,Strathcona,49.27884681337059,-123.09219388177922,The Garden Strathcona,49.280941,-123.085615,Coffee Shop
1129,Strathcona,49.27884681337059,-123.09219388177922,Liquids and Solids,49.281227111816406,-123.0846939086914,Soup Place
1130,Strathcona,49.27884681337059,-123.09219388177922,Ballantyne Pier,49.28516337716473,-123.08735453834353,Boat or Ferry
1131,Strathcona,49.27884681337059,-123.09219388177922,Vancouver Pier,49.28518540700191,-123.08725721465925,Pier
1132,Strathcona,49.27884681337059,-123.09219388177922,GOLFTEC Vancouver Terminal Avenue,49.271018436433344,-123.08754394704337,Golf Course
1133,Sunset,49.219551997197186,-123.09254776051078,Breka Bakery & Café,49.22517225662143,-123.09085607056,Bakery
1134,Sunset,49.219551997197186,-123.09254776051078,Shoom 雅菀食府,49.22486089217804,-123.09094839993831,Cantonese Restaurant
1135,Sunset,49.219551997197186,-123.09254776051078,So Hyang Korean Cuisine,49.22701912249385,-123.09084195808964,Korean Restaurant
1136,Sunset,49.219551997197186,-123.09254776051078,Roots Cafe,49.225631465069874,-123.10151416656831,Café
1137,Sunset,49.219551997197186,-123.09254776051078,Sunset Community Centre,49.22276689396704,-123.10135080733122,Event Space
1138,Sunset,49.219551997197186,-123.09254776051078,Deer Garden Signatures,49.2276354516607,-123.09070255236101,Chinese Restaurant
1139,Sunset,49.219551997197186,-123.09254776051078,Ho Yuen Kee Restaurant,49.227978648537,-123.0904779992068,Chinese Restaurant
1140,Sunset,49.219551997197186,-123.09254776051078,BAKER & TABLE Cafe,49.226323515544,-123.09067785641665,Bakery
1141,Sunset,49.219551997197186,-123.09254776051078,Shoppers Drug Mart,49.227302,-123.09072,Pharmacy
1142,Sunset,49.219551997197186,-123.09254776051078,Dollar Tree,49.22573054707353,-123.09070973820818,Discount Store
1143,Sunset,49.219551997197186,-123.09254776051078,All India Sweets & Restaurant,49.22560550152889,-123.10172822955458,Indian Restaurant
1144,Sunset,49.219551997197186,-123.09254776051078,Original Tandoori Kitchen,49.21913525779554,-123.10209955662927,Restaurant
1145,Sunset,49.219551997197186,-123.09254776051078,89 Inn,49.22674153728012,-123.09055997750916,Japanese Restaurant
1146,Sunset,49.219551997197186,-123.09254776051078,Subway,49.22838863521417,-123.09094076750159,Sandwich Place
1147,Sunset,49.219551997197186,-123.09254776051078,Pho Hong,49.226925223927765,-123.09060697349184,Vietnamese Restaurant
1148,Sunset,49.219551997197186,-123.09254776051078,Starbucks,49.22513,-123.09049,Coffee Shop
1149,Sunset,49.219551997197186,-123.09254776051078,Subway,49.2106905,-123.0930809,Sandwich Place
1150,Sunset,49.219551997197186,-123.09254776051078,Tim Hortons,49.225581,-123.101832,Coffee Shop
